"","Time","PDCSAP_FLUX","GT","QFD_Trend","Sigma_Trend","QFD_State","Sigma_State","Flux"
"trend[847]",1326.47395579174,1.24315234702453,"1",-5.412096773402,-6.90570893511986,"1","1",0
"trend[848]",1326.47534467585,-3.04566601234546,"1",-5.68737218747992,-6.78378705485051,"1","1",0
"trend[849]",1326.47673355999,-12.7988398404755,"1",-5.94668613787814,-6.77176910535328,"1","1",0
"trend[850]",1326.47812244413,4.73949023765454,"1",-6.18920048526155,-6.79487921579033,"1","1",0
"trend[851]",1326.47951132827,-14.2707636685955,"1",-6.41427784676148,-6.85091497663815,"1","1",0
"trend[852]",1326.48090021241,-5.98743847328547,"1",-6.62128847943367,-6.71252512183992,"1","1",0
"trend[853]",1326.48228909655,-23.2911494107855,"1",-6.8096266621981,-6.24703176890971,"1","1",0
"trend[854]",1326.48367798069,2.83690234702453,"1",-6.97881177991132,-5.37455693940047,"1","1",0
"trend[855]",1326.48506686483,-5.85535839515546,"1",-7.12825673240531,-4.30912199730337,"1","1",0
"trend[856]",1326.48645574898,-7.29456737953547,"1",-7.25779572108689,-3.17732722876778,"1","1",0
"trend[857]",1326.48784463312,0.683337893904536,"1",-7.36699912732476,-2.09355979575813,"1","1",0
"trend[858]",1326.48923351729,1.38255664390454,"1",-7.45556524445045,-1.24238255810221,"1","1",0
"trend[859]",1326.49062240143,9.35264941734454,"1",-7.52321881545814,-0.763366323379626,"1","1",0
"trend[860]",1326.49201128557,5.14744922202453,"1",-7.56976373075967,-0.667652854311942,"1","1",0
"trend[861]",1326.49340016971,-14.1665156217255,"1",-7.59509735017167,-0.84050765897723,"1","1",0
"trend[862]",1326.49478905388,-0.402355465475466,"1",-7.59905804783549,-0.967094564828596,"1","1",0
"trend[863]",1326.49617793802,-1.28834179359546,"1",-7.58160021703969,-1.03126334859862,"1","1",0
"trend[864]",1326.49756682216,-3.39051464515546,"1",-7.54279692294451,-1.14711308187342,"1","1",0
"trend[865]",1326.49895570633,7.69664355796453,"1",-7.48284100729671,-1.37107580077912,"1","1",0
"trend[866]",1326.50034459047,-5.06690624672547,"1",-7.40179101130995,-1.75286224285919,"1","1",0
"trend[867]",1326.50173347464,-8.81202343422547,"1",-7.29986867246797,-2.22190647688855,"1","1",0
"trend[868]",1326.50312235881,10.1708867220245,"1",-7.17741836490626,-2.70585040228518,"1","1",0
"trend[869]",1326.50451124295,-11.2097285123455,"1",-7.03481964357094,-3.30615925414234,"1","1",0
"trend[870]",1326.50590012712,-6.57630566078547,"1",-6.8724079533511,-3.89893338406149,"1","1",0
"trend[871]",1326.50728901126,1.77623340171453,"1",-6.69069440917902,-4.45517568936445,"1","1",0
"trend[872]",1326.50867789543,-5.00574902015546,"1",-6.49003961846476,-5.02893347189001,"1","1",0
"trend[873]",1326.5100667796,-14.5561640592255,"1",-6.27101276871441,-5.50537901953911,"1","1",0
"trend[874]",1326.51145566377,-2.56629589515546,"1",-6.03426058394044,-5.79430010209484,"1","1",0
"trend[875]",1326.51284454794,-9.90015819984546,"1",-5.78037367020725,-5.95218838427456,"1","1",0
"trend[876]",1326.51423343208,-1.32654980141547,"1",-5.51004527808808,-6.01909754198661,"1","1",0
"trend[877]",1326.51562231625,-4.48890331703547,"1",-5.22412384717366,-6.07210587560448,"1","1",0
"trend[878]",1326.51701120042,-7.07679394203547,"1",-4.9233582576528,-6.07823496500679,"1","1",0
"trend[879]",1326.51840008459,-19.6399042935955,"1",-4.60859315253943,-5.96583369712596,"1","1",0
"trend[880]",1326.51978896876,7.24998828452453,"1",-4.28074456832408,-5.69061106055464,"1","1",0
"trend[881]",1326.52117785293,-10.8158076139155,"1",-3.94070419576561,-5.39272910996978,"1","1",0
"trend[882]",1326.5225667371,-5.03931835609546,"1",-3.58940003046216,-5.09122237114729,"1","1",0
"trend[883]",1326.52395562127,-2.17713573891547,"1",-3.22789242343812,-4.78834282369533,"1","1",0
"trend[884]",1326.52534450546,-6.31165722328547,"1",-2.8571971699743,-4.48827316127359,"1","1",0
"trend[885]",1326.52673338963,-1.10560253578547,"1",-2.47816952647976,-4.12124781533858,"1","1",0
"trend[886]",1326.5281222738,-17.3722040982855,"1",-2.09204788530271,-3.63548529154859,"1","1",0
"trend[887]",1326.52951115797,1.51817676108453,"1",-1.69990491158465,-2.98699237149382,"1","1",0
"trend[888]",1326.53090004217,-3.48633984047547,"1",-1.30271747998881,-2.36633956190867,"1","1",0
"trend[889]",1326.53228892634,3.65709277671453,"1",-0.901710735960982,-2.00179242766128,"1","1",0
"trend[890]",1326.53367781051,12.6329228548445,"1",-0.498014506886342,-2.05479632054305,"1","1",0
"trend[891]",1326.53506669471,-1.63892773109546,"1",-0.0928197712141498,-2.4954272418916,"1","1",0
"trend[892]",1326.53645557888,-15.3383906217255,"1",0.312857023044523,-2.99350056425206,"1","1",0
"trend[893]",1326.53784446308,-8.01404980141547,"1",0.717806429720494,-3.21656793605598,"1","1",0
"trend[894]",1326.53923334725,-6.64661816078547,"1",1.12078499227383,-3.07679381232763,"1","1",0
"trend[895]",1326.54062223145,-0.983410152975466,"1",1.52073727340167,-2.64202716158458,"1","1",0
"trend[896]",1326.54201111562,1.14952441734454,"1",1.91655080660481,-2.02357656078734,"1","1",0
"trend[897]",1326.54339999982,-5.23096874672547,"1",2.30715981489962,-1.31468265986075,"1","1",0
"trend[898]",1326.54478888398,1.34715625327453,"1",2.691355276601,-0.51585588812314,"1","1",0
"trend[899]",1326.54617776818,0.945056643904536,"1",3.06807190124198,0.311096740979378,"1","1",0
